 2959105.434974 gen 6 block 40 
 3248156.451044 gen 6 block 33 
 2941404.698823 gen 6 block 21 
 3701257.444336 gen 6 block 16 
 2961625.677444 gen 6 block 43 
 2959748.520492 gen 6 block 82 
 3248094.455462 gen 6 block 45 
 3300466.633437 gen 6 block 73 
 2943408.546479 gen 6 block 53 
 2933031.079126 gen 6 block 76 
 2940208.727908 gen 6 block 9 
 3248947.711310 gen 6 block 6 
 2935075.160813 gen 6 block 26 
 3261621.266056 gen 6 block 28 
 2941091.925886 gen 6 block 99 
 2950478.727372 gen 6 block 3 
 2960786.723446 gen 6 block 2 
 2933566.973960 gen 6 block 97 
 3247968.300563 gen 7 block 63 
 2939041.333339 gen 7 block 57 
 3250870.899744 gen 7 block 60 
 2963249.996070 gen 7 block 55 
 2956109.716471 gen 7 block 51 
 3693862.075926 gen 7 block 67 
 3257557.958318 gen 7 block 54 
 3257578.721855 gen 7 block 69 
 4687570.095562 gen 7 block 18 
 2932921.041067 gen 7 block 72 
 2947892.505140 gen 7 block 74 
 2997311.601883 gen 7 block 70 
 2947275.632612 gen 7 block 66 
 3249498.361939 gen 7 block 15 
 2941515.967915 gen 7 block 29 
 2944339.784602 gen 7 block 92 
 2939456.574475 gen 7 block 90 
 3250256.402467 gen 7 block 77 
 2935161.050878 gen 7 block 20 
 3000737.676566 gen 7 block 27 
 3248218.478083 gen 7 block 78 
 2937359.570915 gen 7 block 80 
 3248048.062031 gen 7 block 35 
 3689976.085757 gen 7 block 39 
 2963770.815205 gen 7 block 11 
 2933575.030522 gen 7 block 22 
 2968892.577114 gen 7 block 93 
 3252134.686178 gen 7 block 86 
 2993254.921206 gen 7 block 13 
 3250048.439349 gen 7 block 89 
 2936950.812917 gen 7 block 64 
 3038114.037886 gen 7 block 17 
 3248280.245941 gen 7 block 95 
 2962363.878238 gen 7 block 58 
 2972889.570282 gen 7 block 10 
 2934762.982803 gen 7 block 42 
 2958555.474115 gen 7 block 41 
 5816313.244192 gen 7 block 81 
 3250931.640810 gen 7 block 83 
 3247974.052353 gen 7 block 87 
 2932272.632980 gen 7 block 34 
 2942233.428576 gen 7 block 44 
 2937787.438553 gen 7 block 46 
 3254824.675653 gen 7 block 37 
 2934654.127050 gen 7 block 25 
 2970533.066464 gen 7 block 12 
 3247964.843192 gen 7 block 61 
 2933910.995851 gen 7 block 24 
 2953798.374251 gen 7 block 75 
 3265634.980874 gen 7 block 36 
 2933532.962080 gen 7 block 47 
 2963966.296320 gen 7 block 48 
 2935567.443005 gen 7 block 52 
 3248008.041582 gen 7 block 49 
 3272403.769559 gen 7 block 23 
 2944058.451356 gen 7 block 84 
 2970431.215079 gen 7 block 30 
 3252057.007737 gen 7 block 32 
 2944933.838348 gen 7 block 5 
 2941404.698823 gen 7 block 21 
 3248402.322890 gen 7 block 59 
 2935292.248123 gen 7 block 19 
 2959748.520492 gen 7 block 82 
 2937538.581661 gen 7 block 79 
 2959105.434974 gen 7 block 40 
 2961625.677444 gen 7 block 43 
 3251909.732554 gen 7 block 68 
 3248094.455462 gen 7 block 45 
 2943394.519773 gen 7 block 14 
 2936782.789922 gen 7 block 56 
 3248156.074623 gen 7 block 71 
 3701257.444336 gen 7 block 16 
 3249578.532958 gen 7 block 94 
 2932713.071772 gen 7 block 1 
 2937158.670068 gen 7 block 91 
 2936157.801243 gen 7 block 8 
 3248031.881441 gen 7 block 98 
 2975784.214834 gen 7 block 38 
 3248156.451044 gen 7 block 33 
 4104196.357131 gen 7 block 4 
 2947093.095848 gen 7 block 65 
 3261621.266056 gen 7 block 28 
 2963099.473394 gen 7 block 62 
 2943262.721360 gen 7 block 0 
 3103680.152778 gen 7 block 50 
 2943408.546479 gen 7 block 53 
 3300466.633437 gen 7 block 73 
 2935075.160813 gen 7 block 26 
 3249591.056518 gen 7 block 31 
 2937832.659526 gen 7 block 96 
 2941928.461180 gen 7 block 85 
 2933031.079126 gen 7 block 76 
 3248011.340762 gen 7 block 88 
 3248372.321109 gen 7 block 7 
 2940208.727908 gen 7 block 9 
 2941091.925886 gen 7 block 99 
 3248947.711310 gen 7 block 6 
 2950478.727372 gen 7 block 3 
 2960786.723446 gen 7 block 2 
 2933566.973960 gen 7 block 97 
 3247966.855288 gen 8 block 63 
 2935184.107835 gen 8 block 80 
 2934363.488782 gen 8 block 51 
 3689976.085757 gen 8 block 39 
 2932516.463708 gen 8 block 15 
 3693862.075926 gen 8 block 67 
 2935491.843494 gen 8 block 27 
 2937309.247513 gen 8 block 55 
 2934168.113622 gen 8 block 10 
 2933286.688223 gen 8 block 18 
 2932921.041067 gen 8 block 72 
 2993959.850526 gen 8 block 69 
 2933980.745215 gen 8 block 90 
 2932612.808817 gen 8 block 29 
 2947275.632612 gen 8 block 66 
 2986863.900695 gen 8 block 70 
 2933575.030522 gen 8 block 22 
 3248218.478083 gen 8 block 78 
 3038114.037886 gen 8 block 17 
 2955383.659797 gen 8 block 93 
 2944933.838348 gen 8 block 5 
 2932855.007903 gen 8 block 35 
 2935698.285105 gen 8 block 12 
 2949190.341614 gen 8 block 58 
 2936850.274596 gen 8 block 95 
 2963770.815205 gen 8 block 11 
 2958555.474115 gen 8 block 41 
 2935567.443005 gen 8 block 52 
 2947761.266385 gen 8 block 86 
 2933850.346549 gen 8 block 20 
 2936243.464658 gen 8 block 89 
 3249955.359038 gen 8 block 37 
 2933910.995851 gen 8 block 24 
 2932008.331908 gen 8 block 42 
 2939041.333339 gen 8 block 57 
 2932854.140233 gen 8 block 75 
 3054375.435139 gen 8 block 54 
 2942340.037993 gen 8 block 13 
 2935584.192928 gen 8 block 46 
 2932720.329499 gen 8 block 81 
 2933911.471766 gen 8 block 92 
 2935061.427672 gen 8 block 64 
 2932272.632980 gen 8 block 34 
 2934194.986681 gen 8 block 44 
 2932211.592360 gen 8 block 60 
 2935456.487216 gen 8 block 61 
 2932944.108537 gen 8 block 77 
 3248008.041582 gen 8 block 49 
 2932947.434548 gen 8 block 48 
 2932711.309180 gen 8 block 47 
 2960242.140419 gen 8 block 36 
 2934001.296129 gen 8 block 84 
 2941204.000344 gen 8 block 83 
 3247974.052353 gen 8 block 87 
 2947892.505140 gen 8 block 74 
 2949468.948254 gen 8 block 30 
 2970188.419692 gen 8 block 23 
 2933302.893498 gen 8 block 32 
 2932147.399673 gen 8 block 25 
 2935489.370838 gen 8 block 14 
 2959748.520492 gen 8 block 82 
 2937225.082554 gen 8 block 79 
 2935292.248123 gen 8 block 19 
 2936285.744417 gen 8 block 56 
 2982469.093296 gen 8 block 16 
 2951510.936645 gen 8 block 68 
 2945994.419152 gen 8 block 71 
 2937158.670068 gen 8 block 91 
 2951273.297127 gen 8 block 94 
 2932905.299500 gen 8 block 38 
 2935609.078044 gen 8 block 43 
 2959105.434974 gen 8 block 40 
 2941782.223099 gen 8 block 59 
 2949033.536222 gen 8 block 45 
 2941404.698823 gen 8 block 21 
 2936157.801243 gen 8 block 8 
 2932713.071772 gen 8 block 1 
